what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1780708607026
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1780708607026
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1780708607027
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1780708607027
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1780708607027
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1780708607028
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1780708607028
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1780708607029
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1780708607029
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1780708607029
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1780708607030
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1780708607030
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1780708607031
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1780708607031
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1780708607031
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1780708607032
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1780708607032
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1780708607033
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1780708607033
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1780708607041
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1780708607041
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1780708607042
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1780708607042
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1780708607042
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1780708607042
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1780708607043
os,sysinfo,,,"win32",1780708607044
arch,sysinfo,,,"x86",1780708607044
ws,sysinfo,,,"win32",1780708607044
locale,sysinfo,,,"en_US",1780708607044
processors,sysinfo,,,"12",1780708607044
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1780708607044
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1780708607044
java.specification.name,sysinfo,,,"Java Platform API Specification",1780708607044
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1780708607044
java.specification.version,sysinfo,,,"1.6",1780708607044
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1780708607044
java.version,sysinfo,,,"1.6.0_23",1780708607044
java.vm.info,sysinfo,,,"mixed mode",1780708607044
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1780708607044
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1780708607044
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1780708607044
java.vm.specification.version,sysinfo,,,"1.0",1780708607044
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1780708607044
java.vm.version,sysinfo,,,"19.0-b09",1780708607044
activated,perspective,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CPerspective",1780708608606
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780708608625
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1780708609330
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780708609884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780708610393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780708610890
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1780708611914
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1780708612315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780708612949
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1780708613576
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780708614690
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1780708615043
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1780708618998
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1780708619004
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1780708619004
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1780708619005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780708619035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780708629001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780708632272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780708640477
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1780708651388
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1780708651393
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1780708652559
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1780708653641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780708653782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780708655146
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780708657242
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1780708661378
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1780708661384
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1780708663481
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780708678302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780708841574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780708937968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780708940165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780708941923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780708943239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780708947338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709043725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709141404
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780709189161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709235492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709239344
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780709239362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709246555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709248605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709248617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709285335
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780709309215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1780709317292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1780709317612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709318473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709365003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780709367474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709368679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709372490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780709374014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709375380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709383043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780709385790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709388153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709394240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1780709396800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1780709422268
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780709423874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709425458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709428098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709435814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709438428
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780709440669
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1780709446957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709470321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709472060
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780709472065
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780709474062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709474443
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1780709476582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709477485
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780709477489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709499440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709502053
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780709504208
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1780709509319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709534484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709592699
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780709592707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709594460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709608261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709621376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709631683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709633277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709669570
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780709670404
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780709694760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709706223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709714795
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780709765042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709786169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709787680
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1780709787780
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780709787849
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1780709788079
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1780709788079
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1780709788079
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1780709789093
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1780709789094
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1780709789094
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1780709789094
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1780709789094
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1780709789094
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1780709789097
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1780709789097
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1780709789097
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1780709789098
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1780709789100
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1780709789100
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1780709789102
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1780709789103
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1780709789103
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1780709789103
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1780709789103
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1780709789105
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1780709789105
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1780709789105
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1780709789108
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1780709789108
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1780709789110
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1780709789110
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1780709789110
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1780709789110
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1780709789110
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1780709789110
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1780709789110
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1780709789110
stopped,bundle,com.altera.sbtgui.flash.plugin,13.13.0.132,"com.altera.sbtgui.flash.plugin",1780709789111
stopped,bundle,com.altera.sbtgui.gprof,13.13.0.132,"com.altera.sbtgui.gprof",1780709789113
stopped,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1780709789113
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1780709789113
stopped,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1780709789113
