what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933006532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933071988
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1779933074717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933077974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933157129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933161360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933175812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933180554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933182448
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779933185708
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1779933193051
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1779933212010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933215697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933217120
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779933220455
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1779933227637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779933266282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933267354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933271650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933313115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933491747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933503821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933615742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933617659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933627495
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779933628032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1779933628540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779933628884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933629778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933677192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933695669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933761904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933786161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933791861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933794539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933825099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1779933828355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933834048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933838782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1779933842220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933845624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933847565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933849300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933859067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1779933864685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933868478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933872924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1779933876870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933878337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933887013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1779933893815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933896940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933902434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1779933904384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933917890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933920184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1779933922534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1779933925499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933928223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933930744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933934441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933947422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1779933955238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1779933957337
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1779933959899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933962771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779933966070
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1779933969799
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779933979446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1779933993241
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1779933998566
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779933999380
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1779933999556
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779933999746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1779934008171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1779934008963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934026285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934031102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1779934032946
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1779934034716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934036993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934042886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934043215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934047644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934052849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934054440
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779934057957
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1779934065867
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1779934083535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934087951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934089186
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779934093216
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1779934100365
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779934174054
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779934183336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779934235834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934237391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934316115
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779934320205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779934323315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934324222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934423044
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779934423520
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779934429118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934430166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934514574
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779934515971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779934517498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934518563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934598853
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779934817403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934821152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934854762
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779934871316
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779934924889
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1779934929882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934931595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779934936565
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779934942448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779935240400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779935517913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779935538871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779935541545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779935547641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779935548473
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779935548825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779935553683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779935727556
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779935729179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779935745136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779935827545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1779935829320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779935829902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779935831163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779935835257
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779935836448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1779935837030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779935837540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779935839783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779936181573
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779936182425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779936211817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779936233430
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779936234592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779936237080
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779936239692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779936239711
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779936239735
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779936241979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779936245266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779936808569
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779936813442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779936816590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779938265742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1779938267086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779938267587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779938268862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779941464710
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779941470578
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1779941486324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779941672665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779941698080
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1779941701615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779941706125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779941737627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1779941740658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779941741288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779942153140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779942154028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779942155336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779942155429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779942158260
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1779942158623
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1779942158988
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1779942159387
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1779942159387
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1779942159387
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1779942160393
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1779942160396
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1779942160396
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1779942160396
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1779942160396
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1779942160397
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1779942160398
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1779942160398
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1779942160398
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1779942160401
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1779942160404
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1779942160404
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1779942160406
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1779942160409
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1779942160409
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1779942160409
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1779942160409
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1779942160411
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1779942160411
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1779942160411
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1779942160425
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1779942160425
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1779951785864
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1779951785865
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1779951785866
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1779951785867
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1779951785867
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1779951785868
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1779951785868
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1779951785869
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1779951785869
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1779951785870
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1779951785871
